station_id,station_name,station_type,lat,long,date,time,pm25,pm10,o3,co,no2,so2,province,district,subdistrict
90t,สถานีอุตุนิยมวิทยาสกลนคร,GROUND,17.1566,104.133,2023-07-05,16:00,5.8,12.0,22.0,0.4,3.0,0.0,สกลนคร,อ.เมือง,ต.ธาตุนาเวง
44t,เทศบาลนครหาดใหญ่ ,GROUND,7.02043,100.484,2023-07-05,16:00,16.9,-1.0,9.0,-1.0,0.0,-1.0,สงขลา,อ.หาดใหญ่,ต.หาดใหญ่
o10,สำนักงานเทศบาลนครสงขลา,MOBILE,7.20703,100.597,2023-07-05,16:00,10.2,-1.0,-1.0,-1.0,-1.0,-1.0,จ.สงขลา,อ.เมือง,ต.บ่อยาง
o61,เทศบาลพะตง,MOBILE,6.86805,100.465,2023-07-05,16:00,17.1,-1.0,-1.0,-1.0,-1.0,-1.0,จ.สงขลา,อ.หาดใหญ่,ต.พะตง
80t,ศาลากลาง จ.สตูล,GROUND,6.62475,100.066,2023-07-05,16:00,21.6,-1.0,-1.0,-1.0,-1.0,-1.0,สตูล,อ.เมือง,ต.พิมาน
08t,ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ ,GROUND,13.6641,100.543,2023-07-05,16:00,25.2,-1.0,-1.0,-1.0,-1.0,-1.0,สมุทรปราการ,อ.พระประแดง,ต.ทรงคนอง
16t,โรงไฟฟ้าพระนครใต้ ,GROUND,13.618,100.556,2023-07-05,16:00,20.6,38.0,-1.0,-1.0,-1.0,-1.0,สมุทรปราการ,อ.เมือง,ต.บางโปรง
17t,บ้านพักกรมอุตสาหกรรมพื้นฐานและการเหมืองแร่,GROUND,13.6521,100.532,2023-07-05,16:00,17.8,27.0,-1.0,1.5,-1.0,-1.0,สมุทรปราการ,อ.พระประแดง,ต.ตลาด
18t,ศาลากลางจังหวัดสมุทรปราการ ,GROUND,13.5991,100.597,2023-07-05,16:00,29.3,-1.0,-1.0,0.6,4.0,-1.0,สมุทรปราการ,อ.เมือง,ต.ปากน้ำ
19t,การเคหะชุมชนเมืองใหม่บางพลี ,GROUND,13.5705,100.786,2023-07-05,16:00,18.7,37.0,-1.0,-1.0,-1.0,-1.0,สมุทรปราการ,อ.บางเสาธง,ต.บางเสาธง
84t,สำนักงานสาธารณสุขจังหวัดสมุทรสงคราม,GROUND,13.4286,100.025,2023-07-05,16:00,11.8,22.0,26.0,0.4,3.0,-1.0,สมุทรสงคราม,อ.เมือง,ต.ลาดใหญ่
14t,แขวงการทางสมุทรสาคร ,GROUND,13.7055,100.316,2023-07-05,16:00,22.1,-1.0,-1.0,-1.0,-1.0,-1.0,สมุทรสาคร,อ.กระทุ่มแบน,ต.อ้อมน้อย
27t,โรงเรียนสมุทรสาครวิทยาลัย,GROUND,13.5503,100.265,2023-07-05,16:00,21.0,42.0,-1.0,-1.0,-1.0,-1.0,สมุทรสาคร,อ.เมือง,ต.มหาชัย
24t,สถานีตำรวจภูธรตำบลหน้าพระลาน ,GROUND,14.6858,100.872,2023-07-05,16:00,20.7,-1.0,8.0,-1.0,28.0,1.0,สระบุรี,อ.เฉลิมพระเกียรติ,ต.หน้าพระลาน
25t,สถานีดับเพลิงพระลักษณ์,GROUND,14.5263,100.926,2023-07-05,16:00,10.2,19.0,-1.0,-1.0,-1.0,-1.0,สระบุรี,อ.เมือง,ต.ปากเพรียว
71t,สวนกาญจนาภิเษก ร.9 (ฝั่งสวนหิน),GROUND,13.691,102.51,2023-07-05,16:00,11.0,32.0,33.0,0.2,50.0,2.0,สระแก้ว,อ.อรัญประเทศ,ต.อรัญประเทศ
o21,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดสิงห์บุรี,MOBILE,14.8897,100.398,2023-07-05,16:00,10.1,-1.0,-1.0,-1.0,-1.0,-1.0,สิงห์บุรี,อ.เมือง,ต.บางพุทรา
85t,สนามกีฬากลางจังหวัดสุพรรณบุรี,GROUND,14.4762,100.086,2023-07-05,16:00,4.4,15.0,22.0,0.2,2.0,1.0,สุพรรณบุรี,อ.เมือง,ต.ดอนกำยาน
42t,สำนักงานสิ่งแวดล้อมภาคที่ 14,GROUND,9.12602,99.3251,2023-07-05,16:00,16.8,-1.0,-1.0,-1.0,-1.0,-1.0,สุราษฎร์ธานี,อ.เมือง,ต.มะขามเตี้ย
96t,สวนสาธารณะ ชุมชนเลอไทย,GROUND,17.0061,99.8193,2023-07-05,16:00,6.1,16.0,23.0,0.0,1.0,0.0,สุโขทัย,อ.เมือง,ต.ธานี
82t,สวนสาธารณะหนองถิ่น,GROUND,17.8775,102.729,2023-07-05,16:00,6.8,19.0,14.0,0.2,1.0,0.0,หนองคาย,อ.เมือง,ต.มีชัย
91t,สวนสาธารณะหนองประจักษ์ อุดรธานี,GROUND,17.4142,102.781,2023-07-05,16:00,9.6,14.0,21.0,0.5,3.0,1.0,อุดรธานี,อ.เมือง,ต.หมากแข้ง
92t,สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์,GROUND,17.6314,100.099,2023-07-05,16:00,8.4,17.0,29.0,0.4,5.0,0.0,อุตรดิตถ์,อ.เมือง,ต.ท่าอิฐ
98t,สถานีสวนเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว เฉลิมพระชนมพรรษา 80 พรรษา,GROUND,15.3736,100.039,2023-07-05,16:00,9.5,21.0,23.0,0.3,3.0,2.0,อุทัยธานี,อ.เมือง,ต.อุทัยใหม่
83t,ศูนย์แสดงและจำหน่ายสินค้า OTOP จังหวัดอุบลราชธานี,GROUND,15.2454,104.846,2023-07-05,16:00,6.8,14.0,29.0,-1.0,2.0,11.0,อุบลราชธานี,อ.เมือง,ต.ในเมือง
o66, สวนน้ำเฉลิมพระเกียรติ ,MOBILE,14.6063,100.454,2023-07-05,16:00,11.6,23.0,-1.0,-1.0,-1.0,-1.0,อ่างทอง,อ.เมือง,ต.ย่านซื่อ
57t,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย,GROUND,19.9092,99.8235,2023-07-05,16:00,5.8,14.0,22.0,-1.0,-1.0,-1.0,เชียงราย,อ.เมือง,ต.เวียง
73t,สำนักงานสาธารณสุขแม่สาย,GROUND,20.4273,99.8838,2023-07-05,16:00,11.1,24.0,20.0,1.0,16.0,0.0,เชียงราย,อ.แม่สาย,ต.เวียงพางคำ
35t,ศูนย์ราชการจังหวัดเชียงใหม่ ,GROUND,18.8407,98.9698,2023-07-05,16:00,11.3,-1.0,-1.0,-1.0,-1.0,-1.0,เชียงใหม่,อ.เมือง,ต.ช้างเผือก
36t,โรงเรียนยุพราชวิทยาลัย ,GROUND,18.7909,98.99,2023-07-05,16:00,4.3,-1.0,-1.0,-1.0,-1.0,-1.0,เชียงใหม่,อ.เมือง,ต.ศรีภูมิ
97t,สวนเพชบุระ,GROUND,16.4184,101.157,2023-07-05,15:00,9.6,16.0,19.0,0.2,2.0,1.0,เพชรบูรณ์,อ.เมือง,ต.ในเมือง
72t,สวนสาธารณะเฉลิมพระเกียรติ 60 พรรษามหาราชินี จังหวัดเลย,GROUND,17.4846,101.733,2023-07-05,16:00,5.4,15.0,27.0,0.3,2.0,3.0,เลย,อ.เมือง,ต.กุดป่อง
69t,อุตุนิยมวิทยาจังหวัดแพร่,GROUND,18.1284,100.162,2023-07-05,16:00,7.1,-1.0,28.0,-1.0,2.0,-1.0,แพร่,อ.เมือง,ต.นาจักร
58t,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดแม่ฮ่องสอน,GROUND,19.3046,97.9716,2023-07-05,16:00,3.6,8.0,-1.0,-1.0,-1.0,-1.0,แม่ฮ่องสอน,อ.เมือง,ต.จองคำ
03t,ริมถนนทางหลวงหมายเลข 3902 ,GROUND,13.6365,100.414,2023-07-06,07:00,28.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางขุนเทียน,
bkp103t,สำนักงานเขตบางพลัด,BKK,13.794,100.505,2023-07-06,04:00,23.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางพลัด,
bkp131t,สวนสาธารณะเฉลิมพระเกียรติ 6 รอบพระชนมพรรษา,BKK,13.6973,100.497,2023-07-06,07:00,13.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางคอแหลม,
bkp56t,สำนักงานเขตดินแดง กรุงเทพฯ,BKK,13.7619,100.559,2023-07-06,07:00,23.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,,
bkp57t,สำนักงานเขตพระโขนง กรุงเทพฯ,BKK,13.6915,100.615,2023-07-06,07:00,20.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตพระโขนง,
bkp59t,สำนักงานเขตราชเทวี กรุงเทพฯ,BKK,13.7591,100.535,2023-07-06,05:00,16.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตราชเทวี,
38t,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสบป้าด ,GROUND,18.2508,99.7639,2023-07-06,00:00,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,ลำปาง,อ.แม่เมาะ,ต.สบป้าด
14t,แขวงการทางสมุทรสาคร ,GROUND,13.7055,100.316,2023-07-06,01:00,19.8,-1.0,-1.0,-1.0,-1.0,-1.0,สมุทรสาคร,อ.กระทุ่มแบน,ต.อ้อมน้อย
02t,มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา,GROUND,13.7328,100.488,2023-07-06,09:00,17.6,34.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตธนบุรี,แขวงหิรัญรูจี
03t,ริมถนนทางหลวงหมายเลข 3902 ,GROUND,13.6365,100.414,2023-07-06,09:00,28.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางขุนเทียน,
05t,กรมอุตุนิยมวิทยาบางนา,GROUND,13.6662,100.606,2023-07-06,09:00,18.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางนา,แขวงบางนา
10t,เคหะชุมชนคลองจั่น,GROUND,13.7799,100.646,2023-07-06,09:00,16.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางกะปิ,แขวงคลองจั่น
11t,การเคหะชุมชนห้วยขวาง ,GROUND,13.7755,100.569,2023-07-06,09:00,16.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตดินแดง,แขวงดินแดง
12t,โรงเรียนนนทรีวิทยา ,GROUND,13.7081,100.547,2023-07-06,09:00,15.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตยานนาวา,แขวงช่องนนทรี
50t,โรงพยาบาลจุฬาลงกรณ์,GROUND,13.7299,100.536,2023-07-06,09:00,22.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตปทุมวัน,
52t,การไฟฟ้าย่อยธนบุรี ,GROUND,13.7276,100.487,2023-07-06,09:00,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตธนบุรี,
53t,สถานีตำรวจนครบาลโชคชัย ,GROUND,13.7954,100.593,2023-07-06,09:00,19.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตวังทองหลาง,
54t,การเคหะชุมชนดินแดง ,GROUND,13.7625,100.55,2023-07-06,09:00,31.3,70.0,-1.0,1.2,22.0,-1.0,กรุงเทพฯ,เขตดินแดง,
59t,กรมประชาสัมพันธ์,GROUND,13.7832,100.54,2023-07-06,09:00,11.2,-1.0,4.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตพญาไท,แขวงพญาไท
61t,โรงเรียนบดินทรเดชา (สิงห์ สิงหเสนี) ,GROUND,13.7696,100.615,2023-07-06,09:00,15.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตวังทองหลาง,แขวงพลับพลา
bkp100t,สำนักงานเขตบึงกุ่ม,BKK,13.7852,100.669,2023-07-06,09:00,25.3,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบึงกุ่ม,แขวงคลองกุ่ม
bkp101t,สำนักงานเขตคลองสามวา,BKK,13.8599,100.704,2023-07-06,09:00,25.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคลองสามวา,
bkp102t,สำนักงานเขตจอมทอง,BKK,13.6778,100.484,2023-07-06,09:00,15.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตจอมทอง,
bkp104t,สำนักงานเขตบางแค,BKK,13.6963,100.409,2023-07-06,09:00,15.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางแค,
bkp105t,สำนักงานเขตบางขุนเทียน,BKK,13.6599,100.436,2023-07-06,09:00,20.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางขุนเทียน,
bkp112t,สำนักงานเขตบางคอแหลม (Mobile),BKK,13.693,100.502,2023-07-06,09:00,13.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางคอแหลม,
bkp114t,สวนลุมพินี ถนนพระราม 4 แขวงวังใหม่ เขตปทุมวัน,BKK,13.7322,100.545,2023-07-06,09:00,10.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตปทุมวัน,
bkp116t,สวนจตุจักร ถนนพหลโยธิน แขวงจตุจักร เขตจตุจักร,BKK,13.8025,100.551,2023-07-06,09:00,14.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตจตุจักร,
bkp117t,สวนหลวง ร.9 ถนนเฉลิมพระเกียรติ ร.9 แขวงหนองบอน เขตประเวศ,BKK,13.6881,100.658,2023-07-06,09:00,13.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตประเวศ,
bkp118t,สวน 60 พรรษาสมเด็จพระนางเจ้าพระบรมราชินีนาถ ถนนเคหะร่มเกล้า เขตลาดกระบัง,BKK,13.7631,100.73,2023-07-06,09:00,20.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตลาดกระบัง,
bkp119t,อุทยานเบญจสิริ,BKK,13.7305,100.568,2023-07-06,09:00,14.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคลองเตย,
bkp120t,สวนรมณีย์ทุ่งสีกัน,BKK,13.9289,100.568,2023-07-06,09:00,14.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตดอนเมือง,
bkp121t,สวนธนบุรีรมย์,BKK,13.6502,100.491,2023-07-06,09:00,15.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตทุ่งครุ,
bkp122t,สวนเบญจกิติ,BKK,13.7329,100.56,2023-07-06,09:00,12.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตคลองเตย,
bkp123t,สวนสมเด็จพระนางเจ้าสิริกิติ์ฯ,BKK,13.8055,100.549,2023-07-06,09:00,13.5,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตจตุจักร,
bkp124t,สวนเฉลิมพระเกียรติ 80 พรรษา,BKK,13.7716,100.468,2023-07-06,09:00,10.2,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางกอกน้อย,
bkp125t,สวนเสรีไทย,BKK,13.7856,100.673,2023-07-06,09:00,20.9,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบึงกุ่ม,
bkp126t,สวนบางแคภิรมย์,BKK,13.6863,100.384,2023-07-06,09:00,15.4,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางแค,
bkp127t,สวนทวีวนารมย์,BKK,13.7435,100.353,2023-07-06,09:00,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตทวีวัฒนา,
bkp128t,สวนพระนคร,BKK,13.7201,100.781,2023-07-06,09:00,18.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตลาดกระบัง,
bkp129t,สวนหนองจอก,BKK,13.8557,100.859,2023-07-06,09:00,17.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตหนองจอก,
bkp130t,สวนกีฬารามอินทรา,BKK,13.8779,100.621,2023-07-06,09:00,14.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางเขน,
bkp131t,สวนสาธารณะเฉลิมพระเกียรติ 6 รอบพระชนมพรรษา,BKK,13.6973,100.497,2023-07-06,09:00,12.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางคอแหลม,
bkp58t,สำนักงานเขตราษฎร์บูรณะ กรุงเทพฯ,BKK,13.6821,100.506,2023-07-06,08:00,23.7,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,,
